student_id,company_name,tech_skills_count,tech_skills_percentage,soft_skills_count,soft_skills_percentage,eligible,readiness_score,prediction
3752,tcs,1,33.33,1,33.33,1,62.53,Medium
3753,tcs,1,33.33,1,33.33,1,67.13,Medium
3754,tcs,1,33.33,2,66.67,1,63.9,Medium
3755,tcs,2,66.67,1,33.33,1,71.3,Medium
3758,tcs,1,33.33,2,66.67,1,67.3,Medium
3759,tcs,1,33.33,2,66.67,1,67.9,Medium
3761,tcs,1,33.33,3,100.0,1,72.07,Medium
3762,tcs,1,33.33,1,33.33,1,66.93,Medium
3763,tcs,1,33.33,2,66.67,1,65.3,Medium
3764,tcs,1,33.33,1,33.33,1,67.53,Medium
3765,tcs,1,33.33,1,33.33,1,65.13,Medium
3766,tcs,1,33.33,2,66.67,1,69.5,Medium
3767,tcs,1,33.33,2,66.67,1,69.7,Medium
3769,tcs,1,33.33,1,33.33,1,67.13,Medium
3770,tcs,1,33.33,1,33.33,1,66.13,Medium
3771,tcs,1,33.33,1,33.33,1,61.33,Medium
3772,tcs,2,66.67,2,66.67,1,70.27,Medium
3773,tcs,3,100.0,2,66.67,1,78.03,High
3774,tcs,1,33.33,1,33.33,1,65.33,Medium
3775,tcs,1,33.33,1,33.33,1,63.93,Medium
3776,tcs,1,33.33,2,66.67,1,71.3,Medium
3777,tcs,1,33.33,2,66.67,1,65.3,Medium
3778,tcs,1,33.33,1,33.33,1,64.73,Medium
3779,tcs,1,33.33,1,33.33,1,64.93,Medium
3780,tcs,2,66.67,1,33.33,1,69.3,Medium
3782,tcs,1,33.33,1,33.33,1,63.13,Medium
3785,tcs,2,66.67,1,33.33,1,69.7,Medium
3787,tcs,2,66.67,2,66.67,1,73.47,Medium
3788,tcs,2,66.67,1,33.33,1,68.7,Medium
3789,tcs,1,33.33,2,66.67,1,67.5,Medium
3790,tcs,1,33.33,2,66.67,1,70.7,Medium
3794,tcs,1,33.33,1,33.33,1,64.73,Medium
3796,tcs,1,33.33,2,66.67,1,71.5,Medium
3798,tcs,1,33.33,2,66.67,1,69.1,Medium
3800,tcs,1,33.33,1,33.33,1,65.73,Medium
3801,tcs,1,33.33,2,66.67,1,67.7,Medium
3802,tcs,1,33.33,2,66.67,1,67.9,Medium
3803,tcs,1,33.33,2,66.67,1,67.9,Medium
3806,tcs,1,33.33,2,66.67,1,73.1,Medium
3807,tcs,1,33.33,1,33.33,1,68.33,Medium
3808,tcs,2,66.67,2,66.67,1,73.27,Medium
3811,tcs,1,33.33,1,33.33,1,64.93,Medium
3812,tcs,1,33.33,2,66.67,1,65.9,Medium
3814,tcs,1,33.33,1,33.33,1,69.13,Medium
3815,tcs,1,33.33,2,66.67,1,75.1,High
3817,tcs,1,33.33,2,66.67,1,72.9,Medium
3818,tcs,1,33.33,1,33.33,1,66.33,Medium
3820,tcs,2,66.67,2,66.67,1,76.47,High
3821,tcs,2,66.67,2,66.67,1,76.47,High
3822,tcs,1,33.33,1,33.33,1,67.33,Medium
3825,tcs,1,33.33,1,33.33,1,68.93,Medium
3826,tcs,2,66.67,2,66.67,1,72.07,Medium
3827,tcs,1,33.33,1,33.33,1,63.13,Medium
3829,tcs,1,33.33,1,33.33,1,62.13,Medium
3833,tcs,2,66.67,2,66.67,1,73.67,Medium
3834,tcs,1,33.33,2,66.67,1,66.3,Medium
3837,tcs,2,66.67,2,66.67,1,71.87,Medium
3839,tcs,1,33.33,2,66.67,1,66.1,Medium
3844,tcs,1,33.33,1,33.33,1,64.73,Medium
3845,tcs,1,33.33,1,33.33,1,71.33,Medium
3847,tcs,1,33.33,2,66.67,1,62.3,Medium
3848,tcs,1,33.33,1,33.33,1,69.13,Medium
3849,tcs,1,33.33,1,33.33,1,62.53,Medium
3850,tcs,1,33.33,1,33.33,1,62.73,Medium
3851,tcs,2,66.67,2,66.67,1,74.47,Medium
3854,tcs,2,66.67,2,66.67,1,72.27,Medium
3856,tcs,2,66.67,1,33.33,1,66.7,Medium
3857,tcs,2,66.67,1,33.33,1,66.5,Medium
3858,tcs,1,33.33,3,100.0,1,68.27,Medium
3862,tcs,1,33.33,1,33.33,1,65.73,Medium
3867,tcs,2,66.67,1,33.33,1,69.5,Medium
3871,tcs,2,66.67,1,33.33,1,69.1,Medium
3874,tcs,1,33.33,2,66.67,1,64.7,Medium
3876,tcs,1,33.33,1,33.33,1,66.73,Medium
3878,tcs,1,33.33,2,66.67,1,65.7,Medium
3880,tcs,1,33.33,2,66.67,1,74.7,Medium
3881,tcs,2,66.67,2,66.67,1,77.87,High
3882,tcs,1,33.33,2,66.67,1,70.5,Medium
3883,tcs,1,33.33,2,66.67,1,71.5,Medium
3885,tcs,1,33.33,1,33.33,1,67.53,Medium
3886,tcs,2,66.67,2,66.67,1,71.07,Medium
3887,tcs,1,33.33,1,33.33,1,62.73,Medium
3890,tcs,1,33.33,1,33.33,1,62.73,Medium
3891,tcs,1,33.33,3,100.0,1,74.67,Medium
3893,tcs,1,33.33,2,66.67,1,70.5,Medium
3894,tcs,1,33.33,1,33.33,1,72.53,Medium
3896,tcs,1,33.33,1,33.33,1,70.53,Medium
3898,tcs,1,33.33,2,66.67,1,68.9,Medium
3899,tcs,1,33.33,1,33.33,1,63.33,Medium
3900,tcs,1,33.33,1,33.33,1,63.73,Medium
3902,tcs,2,66.67,2,66.67,1,68.67,Medium
3904,tcs,1,33.33,1,33.33,1,61.53,Medium
3905,tcs,1,33.33,1,33.33,1,66.53,Medium
3906,tcs,1,33.33,1,33.33,1,62.93,Medium
3907,tcs,1,33.33,1,33.33,1,69.33,Medium
3908,tcs,1,33.33,2,66.67,1,67.5,Medium
3910,tcs,1,33.33,1,33.33,1,65.93,Medium
3911,tcs,1,33.33,1,33.33,1,61.93,Medium
3912,tcs,1,33.33,1,33.33,1,61.33,Medium
3913,tcs,1,33.33,2,66.67,1,65.7,Medium
3914,tcs,1,33.33,2,66.67,1,67.9,Medium
3919,tcs,1,33.33,2,66.67,1,67.7,Medium
3920,tcs,1,33.33,1,33.33,1,62.73,Medium
3923,tcs,2,66.67,2,66.67,1,77.67,High
3924,tcs,1,33.33,2,66.67,1,70.9,Medium
3926,tcs,2,66.67,1,33.33,1,67.3,Medium
3927,tcs,1,33.33,2,66.67,1,69.7,Medium
3928,tcs,1,33.33,2,66.67,1,65.5,Medium
3929,tcs,1,33.33,1,33.33,1,64.73,Medium
3930,tcs,1,33.33,2,66.67,1,70.7,Medium
3931,tcs,1,33.33,2,66.67,1,69.7,Medium
3932,tcs,3,100.0,2,66.67,1,76.83,High
3934,tcs,1,33.33,1,33.33,1,69.13,Medium
3935,tcs,1,33.33,1,33.33,1,65.53,Medium
3936,tcs,1,33.33,2,66.67,1,65.7,Medium
3937,tcs,1,33.33,2,66.67,1,67.7,Medium
3939,tcs,1,33.33,2,66.67,1,66.1,Medium
3940,tcs,1,33.33,2,66.67,1,63.7,Medium
3945,tcs,1,33.33,1,33.33,1,65.73,Medium
3946,tcs,1,33.33,2,66.67,1,67.7,Medium
3947,tcs,1,33.33,1,33.33,1,68.13,Medium
3949,tcs,1,33.33,2,66.67,1,70.3,Medium
3951,tcs,1,33.33,1,33.33,1,64.73,Medium
3952,tcs,1,33.33,1,33.33,1,70.33,Medium
3953,tcs,1,33.33,2,66.67,1,66.1,Medium
3954,tcs,1,33.33,1,33.33,1,61.53,Medium
3955,tcs,1,33.33,1,33.33,1,64.93,Medium
3956,tcs,1,33.33,1,33.33,1,67.93,Medium
3957,tcs,1,33.33,1,33.33,1,64.53,Medium
3958,tcs,1,33.33,2,66.67,1,67.7,Medium
3960,tcs,1,33.33,2,66.67,1,72.3,Medium
3963,tcs,1,33.33,1,33.33,1,63.13,Medium
3964,tcs,2,66.67,2,66.67,1,73.67,Medium
3965,tcs,2,66.67,1,33.33,1,63.9,Medium
3968,tcs,1,33.33,1,33.33,1,66.13,Medium
3970,tcs,1,33.33,2,66.67,1,68.3,Medium
3971,tcs,1,33.33,1,33.33,1,72.13,Medium
3972,tcs,1,33.33,2,66.67,1,70.3,Medium
3973,tcs,1,33.33,2,66.67,1,69.7,Medium
3974,tcs,1,33.33,2,66.67,1,67.1,Medium
3975,tcs,1,33.33,1,33.33,1,60.93,Medium
3977,tcs,1,33.33,2,66.67,1,63.3,Medium
3978,tcs,2,66.67,2,66.67,1,76.07,High
3979,tcs,1,33.33,1,33.33,1,63.73,Medium
3980,tcs,1,33.33,1,33.33,1,64.13,Medium
3981,tcs,2,66.67,1,33.33,1,68.9,Medium
3982,tcs,1,33.33,2,66.67,1,69.9,Medium
3983,tcs,2,66.67,2,66.67,1,73.67,Medium
3984,tcs,1,33.33,2,66.67,1,69.9,Medium
3985,tcs,1,33.33,3,100.0,1,76.67,High
3986,tcs,1,33.33,2,66.67,1,68.9,Medium
3987,tcs,2,66.67,1,33.33,1,65.5,Medium
3988,tcs,1,33.33,1,33.33,1,63.13,Medium
3989,tcs,1,33.33,1,33.33,1,68.33,Medium
3991,tcs,2,66.67,1,33.33,1,70.7,Medium
3992,tcs,1,33.33,2,66.67,1,69.5,Medium
3993,tcs,1,33.33,1,33.33,1,64.73,Medium
3994,tcs,1,33.33,2,66.67,1,70.5,Medium
3996,tcs,2,66.67,2,66.67,1,75.87,High
3997,tcs,1,33.33,2,66.67,1,65.9,Medium
4002,tcs,2,66.67,1,33.33,1,68.1,Medium
4004,tcs,1,33.33,1,33.33,1,62.93,Medium
4005,tcs,1,33.33,1,33.33,1,62.93,Medium
4006,tcs,2,66.67,2,66.67,1,74.47,Medium
4008,tcs,1,33.33,2,66.67,1,72.7,Medium
4010,tcs,1,33.33,2,66.67,1,65.1,Medium
4012,tcs,2,66.67,2,66.67,1,69.67,Medium
4015,tcs,1,33.33,2,66.67,1,66.9,Medium
4016,tcs,1,33.33,1,33.33,1,67.93,Medium
4017,tcs,1,33.33,3,100.0,1,67.47,Medium
4018,tcs,1,33.33,1,33.33,1,61.33,Medium
4020,tcs,1,33.33,2,66.67,1,70.3,Medium
4021,tcs,1,33.33,2,66.67,1,62.7,Medium
4022,tcs,1,33.33,2,66.67,1,72.7,Medium
4023,tcs,1,33.33,1,33.33,1,65.13,Medium
4025,tcs,1,33.33,1,33.33,1,65.53,Medium
4026,tcs,2,66.67,2,66.67,1,76.27,High
4027,tcs,1,33.33,3,100.0,1,68.87,Medium
4028,tcs,1,33.33,1,33.33,1,62.13,Medium
4029,tcs,1,33.33,2,66.67,1,68.1,Medium
4031,tcs,1,33.33,1,33.33,1,64.93,Medium
4032,tcs,1,33.33,1,33.33,1,67.53,Medium
4033,tcs,1,33.33,2,66.67,1,68.1,Medium
4035,tcs,1,33.33,2,66.67,1,66.9,Medium
4036,tcs,1,33.33,1,33.33,1,61.53,Medium
4039,tcs,2,66.67,1,33.33,1,75.9,High
4041,tcs,1,33.33,2,66.67,1,68.3,Medium
4042,tcs,1,33.33,3,100.0,1,74.27,Medium
4044,tcs,1,33.33,2,66.67,1,69.5,Medium
4045,tcs,1,33.33,2,66.67,1,68.5,Medium
4046,tcs,1,33.33,2,66.67,1,73.5,Medium
4047,tcs,2,66.67,2,66.67,1,73.47,Medium
4048,tcs,1,33.33,1,33.33,1,69.53,Medium
4049,tcs,1,33.33,2,66.67,1,69.5,Medium
4052,tcs,1,33.33,2,66.67,1,65.7,Medium
4054,tcs,1,33.33,1,33.33,1,66.33,Medium
4057,tcs,1,33.33,2,66.67,1,62.3,Medium
4059,tcs,1,33.33,2,66.67,1,65.9,Medium
4061,tcs,1,33.33,2,66.67,1,66.3,Medium
4064,tcs,2,66.67,2,66.67,1,71.47,Medium
4070,tcs,1,33.33,1,33.33,1,64.93,Medium
4071,tcs,1,33.33,2,66.67,1,69.3,Medium
4072,tcs,1,33.33,1,33.33,1,66.73,Medium
4075,tcs,1,33.33,1,33.33,1,67.93,Medium
4078,tcs,1,33.33,2,66.67,1,68.1,Medium
4080,tcs,1,33.33,1,33.33,1,66.73,Medium
4082,tcs,2,66.67,1,33.33,1,62.9,Medium
4085,tcs,1,33.33,2,66.67,1,72.3,Medium
4086,tcs,1,33.33,1,33.33,1,62.73,Medium
4088,tcs,1,33.33,1,33.33,1,65.53,Medium
4090,tcs,1,33.33,1,33.33,1,66.53,Medium
4092,tcs,2,66.67,1,33.33,1,70.1,Medium
4093,tcs,2,66.67,2,66.67,1,75.47,High
4094,tcs,1,33.33,1,33.33,1,65.13,Medium
4098,tcs,1,33.33,2,66.67,1,66.1,Medium
4099,tcs,1,33.33,1,33.33,1,66.53,Medium
4101,tcs,1,33.33,1,33.33,1,63.33,Medium
4102,tcs,1,33.33,2,66.67,1,67.5,Medium
4103,tcs,1,33.33,2,66.67,1,72.9,Medium
4106,tcs,1,33.33,3,100.0,1,83.07,High
4111,tcs,1,33.33,2,66.67,1,67.1,Medium
4113,tcs,1,33.33,1,33.33,1,61.33,Medium
4114,tcs,1,33.33,1,33.33,1,60.93,Medium
4117,tcs,1,33.33,1,33.33,1,64.13,Medium
4118,tcs,2,66.67,1,33.33,1,64.3,Medium
4121,tcs,1,33.33,1,33.33,1,70.73,Medium
4122,tcs,1,33.33,2,66.67,1,65.3,Medium
4123,tcs,1,33.33,1,33.33,1,70.93,Medium
4124,tcs,1,33.33,2,66.67,1,73.9,Medium
4125,tcs,1,33.33,2,66.67,1,66.5,Medium
4128,tcs,1,33.33,2,66.67,1,70.5,Medium
4129,tcs,1,33.33,2,66.67,1,64.1,Medium
4133,tcs,1,33.33,1,33.33,1,65.93,Medium
4134,tcs,1,33.33,1,33.33,1,63.13,Medium
4135,tcs,1,33.33,2,66.67,1,66.7,Medium
4136,tcs,1,33.33,2,66.67,1,66.9,Medium
4137,tcs,2,66.67,1,33.33,1,66.7,Medium
4140,tcs,1,33.33,1,33.33,1,66.13,Medium
4143,tcs,1,33.33,2,66.67,1,67.3,Medium
4144,tcs,1,33.33,1,33.33,1,65.73,Medium
4145,tcs,2,66.67,1,33.33,1,67.3,Medium
4146,tcs,1,33.33,2,66.67,1,72.3,Medium
4147,tcs,1,33.33,3,100.0,1,77.47,High
4148,tcs,1,33.33,1,33.33,1,63.73,Medium
4149,tcs,1,33.33,1,33.33,1,65.93,Medium
4153,tcs,1,33.33,2,66.67,1,69.7,Medium
4154,tcs,1,33.33,2,66.67,1,68.1,Medium
4155,tcs,1,33.33,2,66.67,1,68.5,Medium
4156,tcs,1,33.33,1,33.33,1,64.33,Medium
4157,tcs,1,33.33,2,66.67,1,68.9,Medium
4160,tcs,1,33.33,2,66.67,1,67.9,Medium
4162,tcs,1,33.33,1,33.33,1,62.13,Medium
4166,tcs,1,33.33,2,66.67,1,67.5,Medium
4168,tcs,1,33.33,2,66.67,1,69.1,Medium
4172,tcs,2,66.67,2,66.67,1,75.87,High
4173,tcs,3,100.0,2,66.67,1,78.83,High
4174,tcs,2,66.67,2,66.67,1,76.47,High
4175,tcs,2,66.67,2,66.67,1,71.07,Medium
4176,tcs,2,66.67,1,33.33,1,72.7,Medium
4178,tcs,1,33.33,2,66.67,1,70.9,Medium
4180,tcs,1,33.33,2,66.67,1,72.7,Medium
4182,tcs,1,33.33,1,33.33,1,67.33,Medium
4184,tcs,1,33.33,1,33.33,1,66.93,Medium
4185,tcs,1,33.33,1,33.33,1,64.33,Medium
4186,tcs,1,33.33,3,100.0,1,70.87,Medium
4187,tcs,1,33.33,2,66.67,1,69.5,Medium
4188,tcs,1,33.33,2,66.67,1,67.1,Medium
4189,tcs,1,33.33,2,66.67,1,68.7,Medium
4191,tcs,1,33.33,2,66.67,1,70.7,Medium
4192,tcs,1,33.33,2,66.67,1,64.1,Medium
4193,tcs,1,33.33,1,33.33,1,68.73,Medium
4196,tcs,1,33.33,2,66.67,1,69.5,Medium
4198,tcs,2,66.67,1,33.33,1,70.1,Medium
4199,tcs,1,33.33,2,66.67,1,67.9,Medium
4203,tcs,1,33.33,3,100.0,1,74.87,Medium
4204,tcs,1,33.33,1,33.33,1,65.93,Medium
4205,tcs,1,33.33,1,33.33,1,65.73,Medium
4206,tcs,2,66.67,3,100.0,1,69.83,Medium
4209,tcs,1,33.33,2,66.67,1,71.1,Medium
4210,tcs,2,66.67,1,33.33,1,67.1,Medium
4211,tcs,1,33.33,2,66.67,1,67.1,Medium
4213,tcs,1,33.33,1,33.33,1,68.13,Medium
4214,tcs,1,33.33,1,33.33,1,65.13,Medium
4215,tcs,1,33.33,1,33.33,1,69.73,Medium
4216,tcs,1,33.33,1,33.33,1,66.73,Medium
4217,tcs,1,33.33,2,66.67,1,66.1,Medium
4220,tcs,1,33.33,2,66.67,1,69.1,Medium
4221,tcs,2,66.67,1,33.33,1,70.5,Medium
4222,tcs,1,33.33,1,33.33,1,69.13,Medium
4223,tcs,2,66.67,1,33.33,1,69.3,Medium
4226,tcs,1,33.33,2,66.67,1,69.3,Medium
4228,tcs,1,33.33,1,33.33,1,64.73,Medium
4230,tcs,1,33.33,2,66.67,1,63.3,Medium
4231,tcs,1,33.33,1,33.33,1,61.53,Medium
4234,tcs,1,33.33,2,66.67,1,63.7,Medium
4236,tcs,1,33.33,1,33.33,1,63.13,Medium
4239,tcs,1,33.33,2,66.67,1,68.9,Medium
4240,tcs,1,33.33,2,66.67,1,65.5,Medium
4241,tcs,3,100.0,2,66.67,1,75.43,High
4242,tcs,1,33.33,2,66.67,1,69.9,Medium
4243,tcs,1,33.33,1,33.33,1,60.33,Medium
4244,tcs,1,33.33,2,66.67,1,68.7,Medium
4245,tcs,1,33.33,1,33.33,1,66.53,Medium
4246,tcs,2,66.67,1,33.33,1,66.9,Medium
4247,tcs,1,33.33,1,33.33,1,65.33,Medium
4250,tcs,1,33.33,2,66.67,1,66.7,Medium
4252,tcs,1,33.33,2,66.67,1,70.5,Medium
4253,tcs,1,33.33,3,100.0,1,73.07,Medium
4254,tcs,2,66.67,2,66.67,1,74.27,Medium
4255,tcs,1,33.33,2,66.67,1,67.7,Medium
4260,tcs,2,66.67,1,33.33,1,67.5,Medium
4261,tcs,1,33.33,2,66.67,1,61.3,Medium
4262,tcs,2,66.67,1,33.33,1,63.9,Medium
4265,tcs,2,66.67,1,33.33,1,68.1,Medium
4266,tcs,1,33.33,2,66.67,1,69.1,Medium
4267,tcs,1,33.33,1,33.33,1,65.13,Medium
4268,tcs,1,33.33,2,66.67,1,71.5,Medium
4269,tcs,1,33.33,2,66.67,1,61.1,Medium
4272,tcs,2,66.67,2,66.67,1,69.67,Medium
4273,tcs,1,33.33,2,66.67,1,67.9,Medium
4274,tcs,1,33.33,1,33.33,1,65.53,Medium
4276,tcs,1,33.33,3,100.0,1,80.67,High
4277,tcs,2,66.67,1,33.33,1,69.1,Medium
4280,tcs,1,33.33,2,66.67,1,71.7,Medium
4281,tcs,1,33.33,2,66.67,1,69.9,Medium
4282,tcs,2,66.67,1,33.33,1,64.7,Medium
4283,tcs,2,66.67,1,33.33,1,72.7,Medium
4284,tcs,2,66.67,1,33.33,1,68.9,Medium
4290,tcs,1,33.33,3,100.0,1,73.27,Medium
4294,tcs,1,33.33,1,33.33,1,66.93,Medium
4295,tcs,1,33.33,1,33.33,1,63.33,Medium
4297,tcs,1,33.33,1,33.33,1,67.33,Medium
4300,tcs,1,33.33,2,66.67,1,64.3,Medium
4301,tcs,1,33.33,2,66.67,1,66.1,Medium
4304,tcs,1,33.33,1,33.33,1,67.93,Medium
4305,tcs,1,33.33,2,66.67,1,67.3,Medium
4306,tcs,1,33.33,2,66.67,1,72.7,Medium
4307,tcs,1,33.33,2,66.67,1,67.1,Medium
4308,tcs,1,33.33,1,33.33,1,64.53,Medium
4310,tcs,1,33.33,2,66.67,1,76.5,High
4311,tcs,1,33.33,2,66.67,1,68.9,Medium
4315,tcs,1,33.33,1,33.33,1,67.73,Medium
4317,tcs,1,33.33,1,33.33,1,61.93,Medium
4318,tcs,1,33.33,1,33.33,1,67.33,Medium
4319,tcs,1,33.33,2,66.67,1,73.1,Medium
4320,tcs,1,33.33,1,33.33,1,71.13,Medium
4321,tcs,2,66.67,1,33.33,1,65.7,Medium
4322,tcs,1,33.33,1,33.33,1,63.33,Medium
4323,tcs,1,33.33,1,33.33,1,63.93,Medium
4325,tcs,1,33.33,2,66.67,1,67.5,Medium
4326,tcs,1,33.33,2,66.67,1,70.5,Medium
4327,tcs,2,66.67,2,66.67,1,74.07,Medium
4329,tcs,1,33.33,2,66.67,1,67.5,Medium
4332,tcs,1,33.33,1,33.33,1,63.93,Medium
4333,tcs,1,33.33,1,33.33,1,64.53,Medium
4334,tcs,1,33.33,2,66.67,1,71.7,Medium
4335,tcs,2,66.67,1,33.33,1,65.7,Medium
4336,tcs,1,33.33,1,33.33,1,65.53,Medium
4338,tcs,1,33.33,2,66.67,1,70.3,Medium
4340,tcs,1,33.33,1,33.33,1,64.53,Medium
4341,tcs,1,33.33,2,66.67,1,69.3,Medium
4342,tcs,1,33.33,1,33.33,1,65.13,Medium
4343,tcs,1,33.33,2,66.67,1,70.3,Medium
4345,tcs,1,33.33,2,66.67,1,65.3,Medium
4346,tcs,1,33.33,1,33.33,1,62.53,Medium
4347,tcs,1,33.33,2,66.67,1,69.7,Medium
4349,tcs,2,66.67,2,66.67,1,72.07,Medium
4351,tcs,1,33.33,1,33.33,1,66.93,Medium
4353,tcs,2,66.67,2,66.67,1,71.27,Medium
4356,tcs,1,33.33,2,66.67,1,68.7,Medium
4360,tcs,2,66.67,1,33.33,1,74.3,Medium
4364,tcs,1,33.33,2,66.67,1,62.3,Medium
4365,tcs,1,33.33,1,33.33,1,64.13,Medium
4366,tcs,1,33.33,1,33.33,1,60.33,Medium
4367,tcs,2,66.67,1,33.33,1,66.9,Medium
4368,tcs,1,33.33,2,66.67,1,71.5,Medium
4369,tcs,1,33.33,1,33.33,1,61.13,Medium
4371,tcs,3,100.0,2,66.67,1,76.23,High
4372,tcs,1,33.33,2,66.67,1,64.1,Medium
4373,tcs,1,33.33,3,100.0,1,74.07,Medium
4374,tcs,2,66.67,2,66.67,1,74.87,Medium
4378,tcs,1,33.33,2,66.67,1,72.1,Medium
4381,tcs,2,66.67,1,33.33,1,72.1,Medium
4385,tcs,1,33.33,2,66.67,1,66.1,Medium
4386,tcs,2,66.67,2,66.67,1,70.87,Medium
4388,tcs,1,33.33,1,33.33,1,67.33,Medium
4389,tcs,1,33.33,2,66.67,1,71.9,Medium
4390,tcs,1,33.33,2,66.67,1,61.3,Medium
4391,tcs,1,33.33,1,33.33,1,60.33,Medium
4393,tcs,1,33.33,2,66.67,1,67.5,Medium
4394,tcs,1,33.33,2,66.67,1,65.3,Medium
4395,tcs,2,66.67,2,66.67,1,77.07,High
4397,tcs,1,33.33,2,66.67,1,70.3,Medium
4398,tcs,1,33.33,1,33.33,1,63.93,Medium
4399,tcs,1,33.33,1,33.33,1,60.53,Medium
4404,tcs,1,33.33,2,66.67,1,65.5,Medium
4405,tcs,1,33.33,1,33.33,1,64.93,Medium
4406,tcs,2,66.67,1,33.33,1,68.7,Medium
4412,tcs,1,33.33,2,66.67,1,71.1,Medium
4413,tcs,1,33.33,2,66.67,1,72.5,Medium
4415,tcs,1,33.33,2,66.67,1,68.1,Medium
4419,tcs,1,33.33,2,66.67,1,69.7,Medium
4420,tcs,1,33.33,2,66.67,1,67.1,Medium
4423,tcs,1,33.33,1,33.33,1,63.93,Medium
4425,tcs,1,33.33,2,66.67,1,73.9,Medium
4427,tcs,1,33.33,1,33.33,1,67.33,Medium
4429,tcs,1,33.33,1,33.33,1,60.93,Medium
4432,tcs,2,66.67,1,33.33,1,72.3,Medium
4434,tcs,1,33.33,2,66.67,1,66.1,Medium
4435,tcs,1,33.33,2,66.67,1,69.1,Medium
4436,tcs,2,66.67,2,66.67,1,69.07,Medium
4438,tcs,2,66.67,1,33.33,1,72.9,Medium
4440,tcs,1,33.33,2,66.67,1,71.5,Medium
4444,tcs,2,66.67,2,66.67,1,67.47,Medium
4446,tcs,1,33.33,1,33.33,1,63.73,Medium
4448,tcs,1,33.33,2,66.67,1,68.9,Medium
4449,tcs,1,33.33,2,66.67,1,71.3,Medium
4451,tcs,1,33.33,1,33.33,1,63.73,Medium
4457,tcs,2,66.67,2,66.67,1,66.47,Medium
4459,tcs,1,33.33,2,66.67,1,69.1,Medium
4460,tcs,1,33.33,2,66.67,1,65.7,Medium
4461,tcs,1,33.33,2,66.67,1,73.3,Medium
4462,tcs,1,33.33,1,33.33,1,62.33,Medium
4463,tcs,1,33.33,2,66.67,1,69.5,Medium
4464,tcs,1,33.33,2,66.67,1,65.1,Medium
4465,tcs,1,33.33,1,33.33,1,65.73,Medium
4466,tcs,1,33.33,2,66.67,1,74.1,Medium
4467,tcs,1,33.33,1,33.33,1,66.53,Medium
4470,tcs,1,33.33,1,33.33,1,64.33,Medium
4471,tcs,1,33.33,1,33.33,1,68.73,Medium
4473,tcs,2,66.67,2,66.67,1,69.87,Medium
4474,tcs,1,33.33,2,66.67,1,68.7,Medium
4476,tcs,1,33.33,2,66.67,1,72.7,Medium
4477,tcs,1,33.33,2,66.67,1,69.9,Medium
4478,tcs,1,33.33,1,33.33,1,62.73,Medium
4480,tcs,2,66.67,1,33.33,1,63.7,Medium
4482,tcs,1,33.33,1,33.33,1,60.73,Medium
4483,tcs,1,33.33,2,66.67,1,66.7,Medium
4488,tcs,2,66.67,3,100.0,1,74.03,Medium
4489,tcs,1,33.33,1,33.33,1,70.13,Medium
4490,tcs,1,33.33,2,66.67,1,64.1,Medium
4491,tcs,1,33.33,2,66.67,1,70.5,Medium
4493,tcs,1,33.33,2,66.67,1,70.1,Medium
4494,tcs,1,33.33,1,33.33,1,61.93,Medium
4495,tcs,1,33.33,2,66.67,1,66.3,Medium
4496,tcs,1,33.33,1,33.33,1,64.53,Medium
4497,tcs,1,33.33,1,33.33,1,64.73,Medium
4498,tcs,1,33.33,1,33.33,1,60.53,Medium
4499,tcs,2,66.67,2,66.67,1,80.87,High
4500,tcs,1,33.33,2,66.67,1,69.9,Medium
4501,tcs,1,33.33,2,66.67,1,72.5,Medium
4503,tcs,1,33.33,1,33.33,1,63.73,Medium
4504,tcs,1,33.33,2,66.67,1,65.5,Medium
4506,tcs,2,66.67,1,33.33,1,68.5,Medium
4507,tcs,1,33.33,2,66.67,1,73.5,Medium
4508,tcs,1,33.33,2,66.67,1,66.1,Medium
4510,tcs,1,33.33,2,66.67,1,68.5,Medium
4512,tcs,1,33.33,2,66.67,1,72.5,Medium
4515,tcs,2,66.67,1,33.33,1,70.7,Medium
4516,tcs,1,33.33,2,66.67,1,71.7,Medium
4517,tcs,1,33.33,2,66.67,1,68.3,Medium
4518,tcs,1,33.33,2,66.67,1,69.1,Medium
4520,tcs,1,33.33,2,66.67,1,64.9,Medium
4521,tcs,2,66.67,1,33.33,1,69.9,Medium
4522,tcs,3,100.0,1,33.33,1,76.27,High
4523,tcs,1,33.33,1,33.33,1,68.53,Medium
4525,tcs,2,66.67,2,66.67,1,74.87,Medium
4526,tcs,1,33.33,1,33.33,1,63.33,Medium
4527,tcs,1,33.33,2,66.67,1,75.5,High
4530,tcs,1,33.33,1,33.33,1,66.73,Medium
4535,tcs,1,33.33,3,100.0,1,72.27,Medium
4537,tcs,2,66.67,2,66.67,1,70.87,Medium
4539,tcs,1,33.33,2,66.67,1,64.3,Medium
4540,tcs,1,33.33,2,66.67,1,72.7,Medium
4543,tcs,1,33.33,1,33.33,1,63.13,Medium
4544,tcs,1,33.33,1,33.33,1,63.13,Medium
4545,tcs,1,33.33,3,100.0,1,70.87,Medium
4546,tcs,2,66.67,1,33.33,1,64.9,Medium
4547,tcs,1,33.33,2,66.67,1,65.5,Medium
4548,tcs,1,33.33,2,66.67,1,70.3,Medium
4549,tcs,1,33.33,1,33.33,1,65.13,Medium
4550,tcs,1,33.33,2,66.67,1,70.7,Medium
